,Organization_Name,Product_Code,Name_Product,Part_Number,Approval_Code,Approval_Date,ORG_NABREV_FAB_PROD
184,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1872,VHF/NAV/GS/COMM,069-1024-44,,,ALLIEDSIGNAL OLATHE
185,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1873,VHF/NAV/GS/COMM,069-1024-45,,,ALLIEDSIGNAL OLATHE
186,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1874,VHF/NAV/GS/COMM,069-1024-46,,,ALLIEDSIGNAL OLATHE
187,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1875,VHF/NAV/GS/COMM,069-1024-47,,,ALLIEDSIGNAL OLATHE
188,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1876,VHF/NAV/GS/COMM,069-1024-48,,,ALLIEDSIGNAL OLATHE
189,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1877,VHF/NAV/GS/COMM,069-1024-49,,,ALLIEDSIGNAL OLATHE
190,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1878,VHF/NAV/GS/COMM/VOR/LOC,069-1025-20,,,ALLIEDSIGNAL OLATHE
191,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1879,VHF/NAV/GS/COMM/VOR/LOC,069-1025-21,,,ALLIEDSIGNAL OLATHE
192,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1880,VHF/NAV/GS/COMM/VOR/LOC,069-1025-22,,,ALLIEDSIGNAL OLATHE
193,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1881,VHF/NAV/GS/COMM/VOR/LOC,069-1025-23,,,ALLIEDSIGNAL OLATHE
194,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1882,VHF/NAV/GS/COMM/VOR/LOC,069-1025-24,,,ALLIEDSIGNAL OLATHE
195,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1883,VHF/NAV/GS/COMM/VOR/LOC,069-1025-25,,,ALLIEDSIGNAL OLATHE
196,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1884,VHF/NAV/GS/COMM/VOR/LOC,069-1025-26,,,ALLIEDSIGNAL OLATHE
197,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1885,VHF/NAV/GS/COMM/VOR/LOC,069-1025-27,,,ALLIEDSIGNAL OLATHE
198,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1886,VHF/NAV/GS/COMM/VOR/LOC,069-1025-28,,,ALLIEDSIGNAL OLATHE
199,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1887,VHF/NAV/GS/COMM/VOR/LOC,069-1025-29,,,ALLIEDSIGNAL OLATHE
200,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1888,VHF/NAV/GS/COMM/VOR/LOC,069-1025-30,,,ALLIEDSIGNAL OLATHE
201,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1889,VHF/NAV/GS/COMM/VOR/LOC,069-1025-31,,,ALLIEDSIGNAL OLATHE
202,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1890,NAV Indicator,066-3034-00,,,ALLIEDSIGNAL OLATHE
203,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1891,NAV Indicator,066-3034-01,,,ALLIEDSIGNAL OLATHE
204,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1892,NAV Indicator,066-3034-02,,,ALLIEDSIGNAL OLATHE
205,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1893,NAV Indicator,066-3034-03,,,ALLIEDSIGNAL OLATHE
206,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1894,VOR/LOC/GS Indicator,066-3056-00,,,ALLIEDSIGNAL OLATHE
207,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1895,VOR/LOC/GS Indicator,066-3056-01,,,ALLIEDSIGNAL OLATHE
208,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1896,VHF COMM Transceiver,064-1052-10,,,ALLIEDSIGNAL OLATHE
209,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1897,VHF COMM Transceiver,064-1052-30,,,ALLIEDSIGNAL OLATHE
210,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1898,VHF COMM Transceiver,064-1052-50,,,ALLIEDSIGNAL OLATHE
211,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1899,VHF COMM Transceiver,064-1052-51,,,ALLIEDSIGNAL OLATHE
212,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1900,VHF COMM Transceiver,064-1052-60,,,ALLIEDSIGNAL OLATHE
213,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1901,VHF COMM Transceiver,064-1052-61,,,ALLIEDSIGNAL OLATHE
214,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1902,VHF COMM Transceiver,064-1052-70,,,ALLIEDSIGNAL OLATHE
215,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1903,VHF COMM Transceiver,064-1051-10,,,ALLIEDSIGNAL OLATHE
216,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1904,VHF COMM Transceiver,064-1051-30,,,ALLIEDSIGNAL OLATHE
217,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1905,VHF COMM Transceiver,064-1051-50,,,ALLIEDSIGNAL OLATHE
218,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1906,VHF COMM Transceiver,064-1051-51,,,ALLIEDSIGNAL OLATHE
219,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1907,VHF COMM Transceiver,064-1051-60,,,ALLIEDSIGNAL OLATHE
220,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1908,VHF COMM Transceiver,064-1051-61,,,ALLIEDSIGNAL OLATHE
221,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1909,VHF COMM Transceiver,064-1051-70,,,ALLIEDSIGNAL OLATHE
222,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1910,Antenna/Receiver/Transmitter Unit,071-01519-0101,,,ALLIEDSIGNAL OLATHE
223,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1911,Configuration Module,071-00097-0100,,,ALLIEDSIGNAL OLATHE
224,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1912,Antenna,071-01528-0100,,,ALLIEDSIGNAL OLATHE
225,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1913,Antenna,071-01528-0200,,,ALLIEDSIGNAL OLATHE
226,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1914,Antenna,071-01549-0100,,,ALLIEDSIGNAL OLATHE
227,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1915,Antenna,071-01549-0200,,,ALLIEDSIGNAL OLATHE
228,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1916,Microstrip Antenna,071-01564-0100,,,ALLIEDSIGNAL OLATHE
229,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1917,Microstrip Antenna,071-01564-0200,,,ALLIEDSIGNAL OLATHE
230,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1918,RDS 81 Indicator,066-3114-00,,,ALLIEDSIGNAL OLATHE
231,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1919,RDS 81 Indicator,066-3114-01,,,ALLIEDSIGNAL OLATHE
232,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1920,RDS 82 Indicator,066-3084-00,,,ALLIEDSIGNAL OLATHE
233,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1921,RDS 82 Indicator,066-3084-01,,,ALLIEDSIGNAL OLATHE
234,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1922,RDS 82 Indicator,066-3084-02,,,ALLIEDSIGNAL OLATHE
235,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1923,RDS 82 Indicator,066-3084-03,,,ALLIEDSIGNAL OLATHE
236,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1924,RDS 82 Indicator,066-3084-30,,,ALLIEDSIGNAL OLATHE
237,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1925,RDS 82 Indicator,066-3084-31,,,ALLIEDSIGNAL OLATHE
238,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1926,RDS 82 Indicator,066-3084-32,,,ALLIEDSIGNAL OLATHE
239,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1927,RDS 82 Indicator,066-3084-33,,,ALLIEDSIGNAL OLATHE
240,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1928,FMS,400-017450-0101-( ),,,ALLIEDSIGNAL OLATHE
241,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1929,CMU,017680-01,,,ALLIEDSIGNAL OLATHE
242,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1930,Panel-Mounted GPS Black 14V/28V,066-04031-1121,,,ALLIEDSIGNAL OLATHE
243,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1931,Panel-Mounted GPS Black 5V,066-04031-1221,,,ALLIEDSIGNAL OLATHE
244,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1932,Panel-Mounted GPS Gray 14V/28V,066-04031-1321,,,ALLIEDSIGNAL OLATHE
245,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1933,Panel-Mounted GPS Gray 5V,066-04031-1421,,,ALLIEDSIGNAL OLATHE
246,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1934,Upgraded Panel-Mounted GPS Black 14V/28V,066-04031-2121,,,ALLIEDSIGNAL OLATHE
247,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1935,Upgraded Panel-Mounted GPS Black 5V,066-04031-2221,,,ALLIEDSIGNAL OLATHE
248,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1936,Upgraded Panel-Mounted GPS Gray 14V/28V,066-04031-2321,,,ALLIEDSIGNAL OLATHE
249,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1937,Upgraded Panel-Mounted GPS Gray 5V,066-04031-2421,,,ALLIEDSIGNAL OLATHE
250,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1938,Patch Antenna,071-01553-0200,,,ALLIEDSIGNAL OLATHE
251,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1939,Patch Antenna,066-01545-0200,,,ALLIEDSIGNAL OLATHE
252,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1940,Panel-Mounted GPS Black 14V/28V,066-01148-0101,,,ALLIEDSIGNAL OLATHE
253,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1941,FMS,017960-0101-( ),,,ALLIEDSIGNAL OLATHE
254,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1943,GPS Antenna,121-017686-01,,,ALLIEDSIGNAL OLATHE
255,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1944,GPS Antenna,121-018290-01,,,ALLIEDSIGNAL OLATHE
256,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1945,Antenna/Receiver/Transmitter Unit,071-01550-0101,,,ALLIEDSIGNAL OLATHE
257,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1953,RDS 81 Indicator,066-03114-( ),,,ALLIEDSIGNAL OLATHE
258,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1954,RDS 82 Indicator,066-03084-( ),,,ALLIEDSIGNAL OLATHE
259,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1955,RDS 84 Indicator,066-03085-( ),,,ALLIEDSIGNAL OLATHE
260,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1956,RDS 86 Indicator,066-03086-( ),,,ALLIEDSIGNAL OLATHE
261,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1957,Radar Graphics Unit,071-01313-( ),,,ALLIEDSIGNAL OLATHE
262,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1958,Radar Graphics Unit,071-01359-( ),,,ALLIEDSIGNAL OLATHE
263,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1959,Radar Graphics Interface Unit,066-03096-( ),,,ALLIEDSIGNAL OLATHE
264,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1960,TCAS Processor,066-01145-0101,,,ALLIEDSIGNAL OLATHE
265,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1961,Directional Antenna,071-01548-0100,,,ALLIEDSIGNAL OLATHE
266,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1962,Directional Antenna,071-01548-0200,,,ALLIEDSIGNAL OLATHE
267,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1963,TCAS I Control Panel,071-01568-XXXX,,,ALLIEDSIGNAL OLATHE
268,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1964,Mode S Transponder/TCAS Control Panel,071-01507-XXXX,,,ALLIEDSIGNAL OLATHE
269,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1965,Traffic Advisory Display,066-50011-XXXX,,,ALLIEDSIGNAL OLATHE
270,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1966,Traffic Advisory/Resolution Advisory/Vertical Speed Indicator,066-50001-XXXX,,,ALLIEDSIGNAL OLATHE
271,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1967,TCAS Graphics Processor,071-01505-XXXX,,,ALLIEDSIGNAL OLATHE
272,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1968,Configuration Module,071-00097-1000,,,ALLIEDSIGNAL OLATHE
273,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1969,TCAS Processor,066-01146-0101,,,ALLIEDSIGNAL OLATHE
274,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1970,TCAS Processor,066-01146-0201,,,ALLIEDSIGNAL OLATHE
275,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1974,TCAS/Mode S transponder Control Unit,071-01542-XXXX,,,ALLIEDSIGNAL OLATHE
276,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1977,Mark V Warning Computer,965-0676-023,,,ALLIEDSIGNAL OLATHE
277,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1978,MK V Ground Proximity Warning Computer,965-0676-010,,,ALLIEDSIGNAL OLATHE
278,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1979,MK V Ground Proximity Warning Computer,965-0676-011,,,ALLIEDSIGNAL OLATHE
279,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1980,MK VI Warning Computer,965-0686-020,,,ALLIEDSIGNAL OLATHE
280,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1981,Nav FM Filter,071-00111-0000,,,ALLIEDSIGNAL OLATHE
281,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1982,Handheld GPS/Comm,069-01031-0101,,,ALLIEDSIGNAL OLATHE
282,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1983,GPS Receiver/COMM Tranceiver,069-01029-0703,,,ALLIEDSIGNAL OLATHE
283,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1984,VOR/Localizer/Glideslop/ VHF,069-01032-0101,,,ALLIEDSIGNAL OLATHE
284,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1985,VOR/Localizer/Glideslop/VHF,069-01032-0201,,,ALLIEDSIGNAL OLATHE
285,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1986,FMS,18355-0101-( ),,,ALLIEDSIGNAL OLATHE
286,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1987,FMS,14141-0624-XXXX,,,ALLIEDSIGNAL OLATHE
287,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1988,CDU,18420-0101-00XX,,,ALLIEDSIGNAL OLATHE
288,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1989,KY 197A,064-1053-60,,,ALLIEDSIGNAL OLATHE
289,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1990,KRA 405B,066-01153-0101,,,ALLIEDSIGNAL OLATHE
290,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1991,"HF Control Unit, Black 5V",071-1274-00,,,ALLIEDSIGNAL OLATHE
291,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1992,"HF Control Unit, Black 28V",071-1274-01,,,ALLIEDSIGNAL OLATHE
292,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1993,"HF Control Unit, Gray 5V",071-1274-02,,,ALLIEDSIGNAL OLATHE
293,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1994,"HF Control Unit, Gray 28V",071-1274-03,,,ALLIEDSIGNAL OLATHE
294,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1995,"HF Control Unit, Blak 5V SL",071-1274-04,,,ALLIEDSIGNAL OLATHE
295,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1997,Control Panel ,071-01568-1101,,,ALLIEDSIGNAL OLATHE
296,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1998,Control Panel,071-01568-1201,,,ALLIEDSIGNAL OLATHE
297,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1999,Control Panel,071-01568-1401,,,ALLIEDSIGNAL OLATHE
298,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,2000,Control Panel,071-01568-1501,,,ALLIEDSIGNAL OLATHE
299,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,2001,Control Panel,071-01568-1601,,,ALLIEDSIGNAL OLATHE
300,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,2002,Control Panel ,071-01568-1801,,,ALLIEDSIGNAL OLATHE
301,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,2003,Control Panel ,071-01568-2001,,,ALLIEDSIGNAL OLATHE
302,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,2004,Control Panel,071-01568-2101,,,ALLIEDSIGNAL OLATHE
303,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,2005,MK V Enhanced Ground Proximity Warning Computer,965-0976-003,,,ALLIEDSIGNAL OLATHE
304,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,2006,Marker Beacon w/o Test Tone,066-1044-01,,,ALLIEDSIGNAL OLATHE
305,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,2007,HF Bus Adapter,071-1268-00,,,ALLIEDSIGNAL OLATHE
306,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,2008,HF Bus Adapter,071-1268-01,,,ALLIEDSIGNAL OLATHE
307,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,2009,DME Computer,066-1107-01,,,ALLIEDSIGNAL OLATHE
308,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,2010,DME Computer,066-1107-02,,,ALLIEDSIGNAL OLATHE
309,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,2011,DME Computer,066-1107-10,,,ALLIEDSIGNAL OLATHE
310,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,2012,DME Computer,066-1107-11,,,ALLIEDSIGNAL OLATHE
311,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,2013,DME Computer,066-1107-12,,,ALLIEDSIGNAL OLATHE
312,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,2014,KLN 900,066-04034-0102,,,ALLIEDSIGNAL OLATHE
313,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,2015,KLN 900,066-04034-0202,,,ALLIEDSIGNAL OLATHE
314,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,2016,KLN 900,066-04034-0104,,,ALLIEDSIGNAL OLATHE
315,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,2017,KLN 900,066-04034-0204,,,ALLIEDSIGNAL OLATHE
316,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,2018,Radar Altimeter Indicator,066-3044-04,,,ALLIEDSIGNAL OLATHE
317,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,2019,Navigation ILS Receiver,066-1149-00/53,,,ALLIEDSIGNAL OLATHE
318,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,2020,VHF Transceiver,064-01084-0101,,,ALLIEDSIGNAL OLATHE
319,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,2021,VHF Transceiver,064-01084-0201,,,ALLIEDSIGNAL OLATHE
320,ALLIEDSIGNAL AEROSPACE COMPANY - PHOENIX,2043,Auxiliary Power Unit,3800148,,,ALLIEDSIGNAL PHOENIX
321,ALLIEDSIGNAL AEROSPACE COMPANY - PHOENIX,2044,Auxiliary Power Unit,3800376-1,,,ALLIEDSIGNAL PHOENIX
322,ALLIEDSIGNAL AEROSPACE COMPANY - PHOENIX,2045,Auxiliary Power Unit,3800376-2,,,ALLIEDSIGNAL PHOENIX
323,ALLIEDSIGNAL AEROSPACE COMPANY - PHOENIX,2046,Auxiliary Power Unit,3800376-3,,,ALLIEDSIGNAL PHOENIX
324,ALLIEDSIGNAL AEROSPACE COMPANY - PHOENIX,2047,Auxiliary Power Unit,3800488-2,,,ALLIEDSIGNAL PHOENIX
325,ALLIEDSIGNAL AEROSPACE COMPANY - PHOENIX,2048,Auxiliary Power Unit,381336-1,,,ALLIEDSIGNAL PHOENIX
326,ALLIEDSIGNAL AEROSPACE COMPANY - PHOENIX,2049,Auxiliary Power Unit,381388-1,,,ALLIEDSIGNAL PHOENIX
327,ALLIEDSIGNAL AEROSPACE COMPANY - PHOENIX,2051,Auxiliary Power Unit,3800708-1,,,ALLIEDSIGNAL PHOENIX
328,ALLIEDSIGNAL AEROSPACE COMPANY - PHOENIX,2052,Auxiliary Power Unit,3800722-1,,,ALLIEDSIGNAL PHOENIX
329,AM-SAFE INCORPORATED,1764,Restraint System Assembly,4037-( )-( ),,,AM-SAFE
330,AM-SAFE INCORPORATED,1765,Restraint System Assembly,504580-407,,,AM-SAFE
331,AM-SAFE INCORPORATED,1766,Restraint System Assembly,504580-409,,,AM-SAFE
332,AM-SAFE INCORPORATED,1767,Lap Belt Assembly,2010-1-( )-( ),,,AM-SAFE
333,AM-SAFE INCORPORATED,1768,Lap Belt Assembly,2010-2-( )-( ),,,AM-SAFE
334,AM-SAFE INCORPORATED,1769,Lap Belt Assembly,2077-1-( )-( ),,,AM-SAFE
335,AM-SAFE INCORPORATED,1770,Lap Belt Extention Assembly,2077-2-( )-( ),,,AM-SAFE
336,AM-SAFE INCORPORATED,1771,Lap Belt Assembly,504377-401,,,AM-SAFE
337,AM-SAFE INCORPORATED,1772,Lap Belt Assembly,504377-402,,,AM-SAFE
338,AM-SAFE INCORPORATED,2248,Lap Belt Assembly,2064-1-( )-( ),,,AM-SAFE
339,AM-SAFE INCORPORATED,2249,Lap Belt Assembly,2064-2-( )-( ),,,AM-SAFE
340,AM-SAFE INCORPORATED,2250,Lap Belt Assembly,2064-6-( )-( ),,,AM-SAFE
341,ANJOU AÉRONAUTIQUE S.A.,2095,Safety Belt,343-1,,,ANJOU
342,ARTEX AIRCRAFT SUPPLIES INC.,2370,Emergency Locator Transmitter,ELT 110-406,,,ARTEX
343,ARTEX AIRCRAFT SUPPLIES INC.,2371,Emergency Locator Transmitter,ELT 110-406 HM,,,ARTEX
344,ARTEX AIRCRAFT SUPPLIES INC.,2372,Emergency Locator Transmitter,ELT 110-4,,,ARTEX
345,ARTEX AIRCRAFT SUPPLIES INC.,2373,Emergency Locator Transmitter,ELT 100 HM,,,ARTEX
346,ARTEX AIRCRAFT SUPPLIES INC.,2374,Emergency Locator Transmitter,ELT 110-6,,,ARTEX
347,ARTEX AIRCRAFT SUPPLIES INC.,2375,Emergency Locator Transmitter,ELT 110-406 NAV,,,ARTEX
348,ARTEX AIRCRAFT SUPPLIES INC.,2376,Emergency Locator Transmitter,ELT 110-406 HM NAV,,,ARTEX
349,ARTEX AIRCRAFT SUPPLIES INC.,2377,Emergency Locator Transmitter,ELT C406-2,,,ARTEX
350,ARTEX AIRCRAFT SUPPLIES INC.,2378,Emergency Locator Transmitter,ELT C406-2HM,,,ARTEX
351,ARTEX AIRCRAFT SUPPLIES INC.,2379,Emergency Locator Transmitter,ELT C406-1,,,ARTEX
352,ARTEX AIRCRAFT SUPPLIES INC.,2380,Emergency Locator Transmitter,ELT C406-1HM,,,ARTEX
353,ARTEX AIRCRAFT SUPPLIES INC.,2381,Emergency Locator Transmitter,ELT C406N,,,ARTEX
354,ARTEX AIRCRAFT SUPPLIES INC.,2382,Emergency Locator Transmitter,ELT C406-NHM,,,ARTEX
355,ARTEX AIRCRAFT SUPPLIES INC.,3913,Emergency Locator Transmitter,453-6603,,,ARTEX
356,ARTEX AIRCRAFT SUPPLIES INC.,4704,Emergency Locator Transmitter (ELT),A3-06-2749-1,,,ARTEX
357,ASPEN AVIONICS,4179,EFD1000 (PFD),A-05-110-00,,,ASPEN AVIONICS
358,ASPEN AVIONICS,4180,REMOTE SENSOR MODULE (RSM),A-05-111-00,,,ASPEN AVIONICS
359,ASPEN AVIONICS,4181,ANALOG CONVERTER UNIT (ACU) – optional,A-05-112-00,,,ASPEN AVIONICS
360,ASPEN AVIONICS,4182,"CONFIGURATION MODULE, PFD PILOT",A-05-113-00,,,ASPEN AVIONICS
361,ASPEN AVIONICS,4183,"CONFIGURATION MODULE, PFD PRO",A-05-114-00,,,ASPEN AVIONICS
362,ASPEN AVIONICS,4184,"CONFIGURATION MODULE, PFD PRO DIGITAL",A-05-118-00,,,ASPEN AVIONICS
363,ASPEN AVIONICS,4185,"INSTALLATION KIT, EFD1000",A-08-130-00,,,ASPEN AVIONICS
364,ASPEN AVIONICS,4186,"INSTALLATION KIT, RSM",A-08-131-00,,,ASPEN AVIONICS
365,ASPEN AVIONICS,4187,"INSTALLATION KIT, ACU – optional",A-08-132-00,,,ASPEN AVIONICS
366,ASTRONICS LUMINESCENT SYSTEMS INC.,4819,PTA light assembly (Red),87-03916-002,,,ASTRONICS
367,ASTRONICS LUMINESCENT SYSTEMS INC.,4820,PTA light assembly (Green),87-03917-002,,,ASTRONICS
368,AVIATION COMMUNICATION & SURVEILLANCE SYSTEMS,1409,TCAS Directional Antenna,7514081-903,,,ACSS
369,AVIATION COMMUNICATION & SURVEILLANCE SYSTEMS,1410,TCAS II - Traffic Alert and Collision Avoidance System Computer Unit,7517900-55004,,,ACSS
370,AVITECH CORPORATION,2390,Audio Control,5630-1,,,AVITECH
371,AVITECH CORPORATION,2391,Audio Control,5640-1,,,AVITECH
372,AVITECH CORPORATION,2392,Digital Remote Electronics Unit,5390-1,,,AVITECH
373,AVITECH CORPORATION,2393,Cabin Interphone Unit,5091-1-3,,,AVITECH
374,AVITECH CORPORATION,2394,Audio Control Panel,5091-1-1,,,AVITECH
375,AVITECH CORPORATION,2395,Cabin Interphone Unit,5296-1,,,AVITECH
376,AVOX SYSTEMS INC.,2626,Continuous Flow Passenger Oxygen Mask,289-801-127-1,,,AVOX
377,AVOX SYSTEMS INC.,2627,Continuous Flow Passenger Oxygen Mask,289-801-127-2,,,AVOX
378,AVOX SYSTEMS INC.,2628,Continuous Flow Passenger Oxygen Mask,289-801-127-3,,,AVOX
379,AVOX SYSTEMS INC.,2629,Protective Breathing Equipment,802300-14,,,AVOX
380,AVOX SYSTEMS INC.,2630,Stowage Container,803436-22,,,AVOX
381,AVOX SYSTEMS INC.,4567,Continuos Flow Passenger Oxygen Mask,289-301-( ) SERIES,,,AVOX
